城市,方式,楼盘名称,户型,城市地区,区内地段,面积,朝向,标签,价格,楼层类型,楼层数,封面图,品牌,详情链接
湛江,整租,保利原宇花园,3室2厅2卫,霞山区,工农片区,94.00㎡,南,精装 双卫生间,2300元/月,低楼层,39层,"https://image1.ljcdn.com/110000-inspection/184e889a-41d2-4369-b963-0f8c83d49a7a.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2119724832252755968.html
湛江,整租,恒大外滩花园,3室2厅1卫,赤坎区,调顺片区,105.00㎡,东南,精装,2000元/月,中楼层,21层,"https://image1.ljcdn.com/110000-inspection/d1312ee1-309b-446d-82f5-8f5e3ec3b66f.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2119737658283393024.html
湛江,整租,保利宸悦,1室0厅1卫,霞山区,工农片区,48.00㎡,东南,精装,2000元/月,低楼层,35层,"https://image1.ljcdn.com/110000-inspection/a29caee9-3da3-4cd6-a330-6826c4ce89ee.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2119714301026500608.html
湛江,整租,碧桂园城邦花园,3室2厅2卫,麻章区,麻章区,118.00㎡,南,精装 双卫生间,1500元/月,中楼层,29层,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182_1.png?_v=20251211101918d13,,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2119717368048386048.html
湛江,整租,万达广场,1室1厅1卫,霞山区,万达片区,48.00㎡,南,精装 随时看房,1300元/月,低楼层,45层,"https://image1.ljcdn.com/110000-inspection/4579b07b-cc06-4ea4-99ae-953cc07e5375_1000.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2119722594742566912.html
湛江,整租,上景中心,1室0厅1卫,霞山区,华都汇片区,46.00㎡,北,精装,1700元/月,中楼层,33层,"https://image1.ljcdn.com/110000-inspection/932e5a62-8465-4158-b9a5-bb69f99b3471.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2119715521053065216.html
湛江,整租,万华城市花园,2室1厅1卫,霞山区,城市美林片区,62.00㎡,东南,精装,2300元/月,低楼层,21层,"https://image1.ljcdn.com/110000-inspection/44dbb380-a7c8-45c0-b601-d127c90037c4.png!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2119448828212936704.html
湛江,整租,友谊小区(霞山区),3室2厅1卫,霞山区,工农片区,72.00㎡,南,,900元/月,中楼层,9层,"https://image1.ljcdn.com/110000-inspection/56da39b4-42d0-4d49-9af7-76a1e0d86a4f.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2119631114006953984.html
湛江,整租,荣盛中央广场,1室0厅1卫,霞山区,万达片区,62.00㎡,南,精装,1900元/月,低楼层,30层,"https://image1.ljcdn.com/110000-inspection/6b125812edf27650558e6c7ea463135a-042.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2119637241750880256.html
湛江,整租,万达广场,1室0厅1卫,霞山区,万达片区,50.00㎡,南,精装 随时看房,1200元/月,低楼层,45层,"https://image1.ljcdn.com/110000-inspection/21d8c4c8-5757-4f24-91f0-951125320e6c.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2119460318601019392.html
湛江,整租,卓越维港,3室2厅2卫,赤坎区,京基片区,95.00㎡,南,精装 双卫生间,2800元/月,低楼层,29层,"https://image1.ljcdn.com/110000-inspection/2bc79dc2-422a-414f-941c-1c457f45f6db.png!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2119461651617939456.html
湛江,整租,年丰豪庭,3室2厅2卫,赤坎区,金城片区,118.00㎡,南,精装 双卫生间,3000元/月,高楼层,30层,"https://image1.ljcdn.com/110000-inspection/72f34fd9-db7b-4c09-996a-edd9f115b37d.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2119430124175622144.html
湛江,整租,兴顺华庭,4室2厅2卫,霞山区,鼎盛片区,175.00㎡,南,精装 双卫生间,2700元/月,中楼层,19层,"https://image1.ljcdn.com/110000-inspection/pc1_e5FNiW0xa.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2119437252126834688.html
湛江,整租,清晖嘉园,3室2厅2卫,霞山区,三帆片区,123.00㎡,东南,精装 双卫生间,2700元/月,中楼层,38层,"https://image1.ljcdn.com/110000-inspection/9b021591-f7d9-4e7e-b144-9cf3541ad6bb.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2119627837806739456.html
湛江,整租,嘉丽轩,2室2厅1卫,赤坎区,金沙湾片区,65.00㎡,南,,1900元/月,中楼层,26层,"https://image1.ljcdn.com/110000-inspection/4283361d-9c07-4323-b23c-e6189933cd82.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2119629635334438912.html
湛江,整租,瑞森大厦,3室2厅2卫,霞山区,湿地公园片区,122.86㎡,北,精装 双卫生间,1800元/月,高楼层,19层,"https://image1.ljcdn.com/110000-inspection/5bf2c2a8-352e-4c23-8f6e-c9662c8335cb.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2119481138454986752.html
湛江,整租,荣盛中央广场,1室0厅1卫,霞山区,万达片区,44.00㎡,东南,精装,1600元/月,高楼层,27层,"https://image1.ljcdn.com/110000-inspection/268ddac7-24e9-4598-8348-7d773d6a484f.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2120075704803524608.html
湛江,整租,御景名城,4室2厅2卫,赤坎区,金沙湾片区,162.00㎡,东南,精装 双卫生间,3500元/月,中楼层,31层,"https://image1.ljcdn.com/110000-inspection/8704ea55-bce7-4248-b2eb-a114bbb71f33.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2120097622189408256.html
湛江,整租,荣盛中央广场,2室1厅1卫,霞山区,万达片区,92.00㎡,东南,精装,3300元/月,中楼层,26层,"https://image1.ljcdn.com/110000-inspection/1d9fb805-fc85-4606-8d45-0cd37a62a4f6_1000.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2120023582498095104.html
湛江,整租,御景华府,4室2厅2卫,赤坎区,南国热带花园片区,120.00㎡,南,精装 双卫生间,3000元/月,高楼层,26层,"https://image1.ljcdn.com/110000-inspection/c389ccd3-697a-4fb2-9173-01145c5997af.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2119824802372911104.html
湛江,整租,人和春天花园,3室2厅1卫,霞山区,三帆片区,86.00㎡,南,精装,2600元/月,高楼层,28层,"https://image1.ljcdn.com/110000-inspection/217aae39-335d-4321-95d2-cf269ef0236c.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2059843460168417280.html
湛江,整租,岭南大厦,3室2厅2卫,霞山区,国贸中心区,117.00㎡,南,双卫生间,2000元/月,中楼层,16层,"https://image1.ljcdn.com/110000-inspection/ec05e75f-75ae-4748-ad07-4900797a2ef2.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2059877512288141312.html
湛江,整租,帝景金岸,3室2厅1卫,赤坎区,金城片区,96.00㎡,南,精装,1800元/月,高楼层,30层,"https://image1.ljcdn.com/110000-inspection/143ab7d4-605c-4678-b829-aac58f3d95ec.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2059913790106894336.html
湛江,整租,万达广场,1室1厅1卫,霞山区,万达片区,50.00㎡,南,精装,1500元/月,中楼层,45层,"https://image1.ljcdn.com/110000-inspection/c7160426-e867-4087-a712-aaf55bdfe7a9.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2059879108271144960.html
湛江,整租,南國豪苑,3室2厅1卫,霞山区,南国热带花园片区,89.00㎡,南,精装,3000元/月,高楼层,28层,"https://image1.ljcdn.com/110000-inspection/a77dfe4f-6de1-43b2-bbdc-1efaa903ed45.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2060566972533309440.html
湛江,整租,盛和园,4室2厅3卫,赤坎区,南国热带花园片区,165.00㎡,南,精装,3700元/月,高楼层,32层,"https://image1.ljcdn.com/110000-inspection/62383162-d105-4b8f-97c7-0456b5a16044.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2060535277109116928.html
湛江,整租,赤坎地税局宿舍,3室2厅2卫,赤坎区,金沙湾片区,145.00㎡,东南,精装 双卫生间,1500元/月,中楼层,8层,"https://image1.ljcdn.com/110000-inspection/14476242-5794-4ef8-bcae-56dad8f4349f.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2060568030143840256.html
湛江,整租,天润•御海湾,2室1厅1卫,赤坎区,金沙湾片区,51.00㎡,南,精装,2300元/月,中楼层,32层,"https://image1.ljcdn.com/110000-inspection/dee3db53-3137-46ae-b3b8-a5b9a34e3043.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2060235770781761536.html
湛江,整租,天润•御海湾,1室1厅1卫,赤坎区,金沙湾片区,32.00㎡,南,精装,1800元/月,中楼层,32层,"https://image1.ljcdn.com/110000-inspection/pc1_oz1a0nkzE_1.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2060197620671840256.html
湛江,整租,福兴苑,2室2厅1卫,赤坎区,百园片区,76.00㎡,东,精装,1500元/月,低楼层,9层,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182_1.png?_v=20251211101918d13,,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2060240014737932288.html
湛江,整租,南油北苑（南油一区）,3室2厅2卫,坡头区,坡头区,132.00㎡,南,精装 双卫生间,2400元/月,低楼层,31层,"https://image1.ljcdn.com/110000-inspection/f36bf6b7-7c5f-472e-99b9-730e72450981.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2060319982218117120.html
湛江,整租,华盛新城,3室2厅1卫,赤坎区,金城片区,100.00㎡,南,精装,2100元/月,高楼层,31层,"https://image1.ljcdn.com/110000-inspection/pc1_IyXxKtOW3.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2060909402554105856.html
湛江,整租,万达广场,2室2厅1卫,霞山区,万达片区,92.00㎡,南,精装,2000元/月,中楼层,39层,"https://image1.ljcdn.com/110000-inspection/74540b89-91b4-4349-b24d-e20f7adeb926.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2060773439320358912.html
湛江,整租,佳和广场,3室2厅2卫,廉江市,廉江市,62.00㎡,南,月租 双卫生间,1300元/月,中楼层,18层,"https://image1.ljcdn.com/110000-inspection/61052b6b-fb31-4b8a-b68c-dd6b9ff8f489.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2060960991826411520.html
湛江,整租,安兴大厦,3室2厅1卫,霞山区,海滨片区,109.00㎡,南,精装,2000元/月,高楼层,23层,"https://image1.ljcdn.com/110000-inspection/pc1_VjHYKDJnX_1.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2060936266823761920.html
湛江,整租,绿洲豪苑,3室1厅1卫,霞山区,湿地公园片区,90.00㎡,南,精装,2500元/月,低楼层,31层,"https://image1.ljcdn.com/110000-inspection/b9cfbb20-4c23-4db4-b662-aeed86d9781b.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2060947790590115840.html
湛江,整租,万达广场,2室2厅1卫,霞山区,万达片区,94.00㎡,南,精装,2000元/月,高楼层,45层,"https://image1.ljcdn.com/110000-inspection/2b4f233c-7c52-41ba-836d-790bac87bfcd.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2061628294528237568.html
湛江,整租,华盛新城,4室2厅2卫,赤坎区,金城片区,168.00㎡,东南,精装 双卫生间,3500元/月,中楼层,31层,"https://image1.ljcdn.com/110000-inspection/907e4868-9c4b-49c1-9d16-e9413b08fa70.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2061385883013087232.html
湛江,整租,万达广场,2室1厅1卫,霞山区,万达片区,60.00㎡,东南,精装,2000元/月,高楼层,37层,"https://image1.ljcdn.com/110000-inspection/a25822a8-672f-49d6-933d-2fff9fc22da2.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2061634315451629568.html
湛江,整租,御景华府,3室2厅2卫,赤坎区,南国热带花园片区,115.00㎡,南,精装 双卫生间,3600元/月,中楼层,36层,"https://image1.ljcdn.com/110000-inspection/b61ccbe9-b98d-4187-919d-fb6fc9cdf52f.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2061687294145855488.html
湛江,整租,省八建宿舍（民享路）,3室2厅2卫,霞山区,国贸中心区,120.00㎡,南,双卫生间,1800元/月,中楼层,9层,"https://image1.ljcdn.com/110000-inspection/118709f0-4c40-4ac2-a87c-28b3792bdcc7.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2061762388499103744.html
湛江,整租,银隆广场,3室1厅0卫,霞山区,华都汇片区,210.00㎡,南,精装,10000元/月,高楼层,28层,"https://image1.ljcdn.com/110000-inspection/6abaaa12-cf63-4b2a-95aa-7c860d8ebd23.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2061688093039132672.html
湛江,整租,赤坎第一中医院宿舍,2室2厅1卫,赤坎区,金城片区,75.00㎡,南,精装,1100元/月,高楼层,8层,"https://image1.ljcdn.com/110000-inspection/adeabd9f-f88e-416e-84e4-23ab34531190.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2061751683007905792.html
湛江,整租,翠堤湾二期,2室2厅1卫,赤坎区,金沙湾片区,73.30㎡,东,精装,2500元/月,高楼层,29层,"https://image1.ljcdn.com/110000-inspection/fe4a36cb-c6ef-486e-8da2-efc0dc9336ff.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2061744526048886784.html
湛江,整租,椹川西一路8号院,2室2厅1卫,霞山区,南站片区,59.18㎡,南,,550元/月,高楼层,9层,"https://image1.ljcdn.com/110000-inspection/pc1_CyJDpluQv.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2062010208003031040.html
湛江,整租,嘉粤汇景豪庭,1室0厅1卫,霞山区,城市美林片区,40.00㎡,东南,精装,1400元/月,低楼层,30层,"https://image1.ljcdn.com/110000-inspection/631a5e0f-1fc9-47b9-8169-8031529aafe0.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2062040551078756352.html
湛江,整租,华盛城市花园,4室2厅1卫,赤坎区,金城片区,80.37㎡,东南,精装 随时看房,2400元/月,高楼层,29层,"https://image1.ljcdn.com/110000-inspection/pc1_PXerlhgQn_1.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2062004000496025600.html
湛江,整租,博达,4室2厅1卫,麻章区,麻章区,91.00㎡,东南,精装,2000元/月,高楼层,26层,"https://image1.ljcdn.com/110000-inspection/pc1_H1enaF0NV_1.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2062770599364657152.html
湛江,整租,锦绣华景一二期,2室2厅1卫,霞山区,城市假日片区,70.00㎡,南,精装 随时看房,1000元/月,高楼层,8层,"https://image1.ljcdn.com/110000-inspection/33660795-e228-4446-a81f-e6d9991b3373.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2062754243445522432.html
湛江,整租,中医院宿舍(遂溪县),3室2厅1卫,遂溪县,遂溪县,100.00㎡,东南,精装,800元/月,低楼层,8层,"https://image1.ljcdn.com/110000-inspection/93f73ca1-fa6f-4b5e-b3ee-d881c5a21b41.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2062155540984758272.html
湛江,整租,碧桂园城邦花园,4室2厅2卫,麻章区,麻章区,143.00㎡,南,精装 双卫生间 随时看房,2000元/月,低楼层,32层,"https://image1.ljcdn.com/110000-inspection/3db49045-5f28-45d5-8cd9-d915c667a6d3.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2095841779705184256.html
湛江,整租,科恒,4室2厅2卫,遂溪县,遂溪县,103.00㎡,南,精装 双卫生间 随时看房,1500元/月,低楼层,28层,"https://image1.ljcdn.com/110000-inspection/pc1_CIzRYXfkA.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2095780180697022464.html
湛江,整租,海港小区北区,2室2厅1卫,霞山区,工农片区,70.00㎡,北,精装,1000元/月,高楼层,22层,"https://image1.ljcdn.com/110000-inspection/01622088-5e89-41c1-aa1b-5adb547df0ff.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2095806488680333312.html
湛江,整租,市政宿舍,3室2厅1卫,霞山区,国贸中心区,78.00㎡,东南,精装,1000元/月,高楼层,9层,"https://image1.ljcdn.com/110000-inspection/pc1_Ts74Gug8K.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2095533395621707776.html
湛江,整租,阳光城,3室2厅2卫,赤坎区,金城片区,95.00㎡,北,精装 双卫生间,2200元/月,高楼层,33层,"https://image1.ljcdn.com/110000-inspection/2b5326f4-411c-414d-b12c-33ef184e624d.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2095488675344285696.html
湛江,整租,恒兴恒福花苑,3室2厅1卫,遂溪县,遂溪县,100.82㎡,东南,精装 随时看房,1800元/月,高楼层,23层,"https://image1.ljcdn.com/110000-inspection/9ed92ed1-c4d1-4fa4-9896-41b66907d12b.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2095707828311293952.html
湛江,整租,港城星座,3室2厅2卫,霞山区,三帆片区,100.00㎡,东南,精装 双卫生间,2500元/月,中楼层,26层,"https://image1.ljcdn.com/110000-inspection/pc1_84Pv2YXmv_1.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2095766417449156608.html
湛江,整租,海景新村,3室2厅1卫,霞山区,城市假日片区,110.00㎡,东南,精装,1500元/月,中楼层,9层,"https://image1.ljcdn.com/110000-inspection/f86859c6-1fe1-44c4-a160-4be94a27c406.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2096075761122279424.html
湛江,整租,上景中心,1室0厅1卫,霞山区,华都汇片区,50.00㎡,东南,精装 随时看房,1500元/月,中楼层,33层,"https://image1.ljcdn.com/110000-inspection/c167d375-ea4b-4287-9504-ffbe0cb496e5.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2096103242256613376.html
湛江,整租,阳光城,4室2厅2卫,赤坎区,金城片区,106.00㎡,东南,精装 双卫生间,2000元/月,高楼层,32层,"https://image1.ljcdn.com/110000-inspection/e3c957e1b8f9b46eccf2e10ed95c35e8-038.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2096153559337795584.html
湛江,整租,粤和金福轩,1室0厅1卫,霞山区,三帆片区,40.00㎡,西南,精装,900元/月,中楼层,9层,"https://image1.ljcdn.com/110000-inspection/143abb95-f1a5-4d2e-a8f2-2e1f289c46e4.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2096158872749211648.html
湛江,整租,万达广场,1室2厅1卫,霞山区,万达片区,62.00㎡,东南,精装,1800元/月,高楼层,39层,"https://image1.ljcdn.com/110000-inspection/0c042332-c55d-43e1-9852-fb7a3e30f2c7.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2096434191515254784.html
湛江,整租,云湖花园,4室2厅2卫,赤坎区,百园片区,109.00㎡,东南,精装 双卫生间,3500元/月,低楼层,25层,"https://image1.ljcdn.com/110000-inspection/c4b30d50-2f77-45ba-b7b8-d9e5329edb1e.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG2096505484394627072.html
湛江,整租,湛江商贸物流城,1室0厅1卫,麻章区,麻章区,50.00㎡,东,精装,1000元/月,中楼层,6层,"https://image1.ljcdn.com/110000-inspection/81f8dccef1e9e094a07895b2251e601b-031.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",,https://zhanjiang.lianjia.com/zufang/ZHANJIANG1610570452432846848.html
